Account_name,Degree,betweenness,closeness,id,name,ml_target,Degree_betweenness_closeness,Centrality_std
32314,0.000106104,0,0.351965269,32314,liboshi,0,0.352071373,0.911618772
20009,0.000954932,0.000103401,0.351011629,20009,neerajdotname,0,0.352069963,0.911584898
22200,0.000238733,9.97E-06,0.351820744,22200,AdiSai,1,0.352069446,0.91157247
24710,0.00013263,5.79E-07,0.351932412,24710,MattieTK,0,0.352065621,0.911480554
4927,0.000106104,1.47E-07,0.351958697,4927,diwakersurya,0,0.352064948,0.911464391
16003,0.000397889,4.59E-06,0.351659935,16003,MahdiF,0,0.352062418,0.911403588
33738,0.00161808,8.40E-05,0.350355941,33738,LIUBOliubo,0,0.352058013,0.911297745
8652,0.000106104,3.48E-07,0.351942269,8652,labs00,0,0.352048721,0.911074455
22795,0.000238733,2.07E-05,0.351787914,22795,hideo54,0,0.352047302,0.911040367
717,0.000265259,1.85E-06,0.351778066,717,bachue,0,0.35204517,0.910989141
16798,0.000291785,7.92E-07,0.351751808,16798,kbrock,0,0.352044385,0.910970268
13734,0.000530518,4.58E-06,0.351509105,13734,hylxsfh,0,0.352044199,0.910965802
35301,0.000636622,2.67E-05,0.351378054,35301,dengyaolong,0,0.352041372,0.910897869
9988,0.000397889,1.36E-05,0.351620575,9988,liuzuil,0,0.352032059,0.910674094
19369,0.000265259,3.59E-06,0.351761654,19369,OmerFarukTekgozoglu,1,0.352030505,0.910636733
32193,0.000530518,3.86E-05,0.351459949,32193,djwackey,0,0.352029056,0.910601921
12709,0.000212207,5.51E-05,0.351761654,12709,LER0ever,0,0.352028965,0.910599747
13489,0.000238733,5.51E-06,0.351784631,13489,brianbaliat,0,0.352028876,0.910597599
33725,0.00013263,3.79E-06,0.351889707,33725,jeancasulo,0,0.352026132,0.910531656
12097,0.000530518,2.79E-05,0.351466503,12097,leorenis,0,0.352024962,0.910503553
20288,0.000106104,1.05E-07,0.351912701,20288,royendgel,0,0.352018909,0.910358112
4723,0.000238733,1.99E-06,0.351778066,4723,ru23,0,0.352018793,0.910355304
36098,0.002466909,0.000654934,0.348896827,36098,muzi-8,0,0.352018671,0.910352372
3847,0.000238733,4.88E-06,0.351774784,3847,mhhegazy,0,0.352018399,0.910345853
6825,0.001989443,9.03E-05,0.349936416,6825,krzyzanowskim,0,0.352016147,0.910291727
35083,0.000238733,2.57E-06,0.351774784,35083,lliquid,0,0.352016084,0.910290223
29859,0.000424414,7.33E-06,0.351577946,29859,rafael-vitor,0,0.352009687,0.910136494
11175,0.000716199,2.89E-05,0.351263464,11175,aquarhead,0,0.352008531,0.910108715
15644,0.00013263,2.72E-07,0.351870001,15644,egorzot,0,0.352002902,0.90997346
24447,0.000503992,9.66E-06,0.351486164,24447,ligurio,0,0.351999814,0.909899257
5530,0.000397889,1.53E-05,0.351581225,5530,cadu-tech,0,0.35199442,0.909769659
29373,7.96E-05,1.26E-07,0.351909416,29373,mksoni88,0,0.35198912,0.909642293
29173,0.000212207,1.96E-06,0.351774784,29173,iamwill123,0,0.351988948,0.909638168
15017,0.000212207,1.59E-06,0.351774784,15017,shubh3794,1,0.35198858,0.909629311
30693,0.000344837,2.55E-05,0.351607458,30693,devsdmf,0,0.351977838,0.909371185
2460,0.000318311,2.98E-06,0.351653374,2460,liuhaimingcn,0,0.351974662,0.90929487
30036,0.000106104,8.25E-07,0.351866716,30036,alexanderbast,0,0.351973645,0.909270449
36226,0.000265259,6.65E-05,0.351640254,36226,mort3za,0,0.351972033,0.909231713
22391,0.000238733,3.95E-05,0.351692741,22391,aarongodin,0,0.351970971,0.909206189
1824,0.000265259,2.42E-05,0.351679618,1824,hasanabuzayed,0,0.351969126,0.909161853
8147,0.000344837,6.69E-05,0.351554996,8147,PatrickChrist,1,0.351966701,0.909103585
12796,0.000238733,1.51E-05,0.351712428,12796,iximiuz,0,0.351966294,0.909093793
31374,0.000318311,3.92E-06,0.351643534,31374,a-manumohan,0,0.35196577,0.909081205
10159,0.000265259,3.55E-06,0.351696022,10159,huangsam,0,0.351964833,0.909058699
27319,0.000185681,9.95E-07,0.351778066,27319,archie-lab,0,0.351964743,0.909056527
1994,0.000371363,8.47E-06,0.351584504,1994,hikarock,0,0.351964341,0.90904688
3948,0.000610096,9.37E-05,0.351260191,3948,nladuo,0,0.351963964,0.90903782
8749,0.000106104,5.60E-07,0.351856864,8749,donlion,0,0.351963527,0.90902732
6315,0.000265259,1.79E-05,0.351679618,6315,Wilo,0,0.351962792,0.909009662
21732,0.000689673,3.21E-05,0.351240555,21732,goFrendiAsgard,0,0.351962288,0.908997543
13171,0.000265259,5.55E-06,0.35168946,13171,badnotes,0,0.351960269,0.908949016
30469,7.96E-05,0,0.351879854,30469,cdtinguria,0,0.351959431,0.908928897
15737,0.000291785,5.34E-06,0.351659935,15737,jhsrcmh,0,0.351957064,0.908872005
14385,0.000238733,6.32E-06,0.351709147,14385,flipjs,0,0.351954203,0.908803255
33146,7.96E-05,1.11E-06,0.351873285,33146,dhanesh,0,0.351953968,0.908797619
13481,0.000344837,2.29E-05,0.351584504,13481,TheChanRProject,1,0.351952271,0.908756829
32942,0.00045094,6.25E-06,0.351492718,32942,khatribharat,0,0.351949909,0.908700087
22455,0.000663148,7.76E-06,0.351276556,22455,guimeisang,0,0.351947465,0.908641343
1738,0.00013263,1.46E-07,0.351814177,1738,dgaubert,0,0.351946953,0.908629047
37100,0.000318311,3.04E-05,0.35159762,37100,TimZaman,1,0.351946307,0.908613526
30389,0.002413857,0.000124505,0.349407752,30389,EyreFree,0,0.351946115,0.908608906
35764,0.000424414,5.04E-06,0.35151566,35764,JS-mark,0,0.351945114,0.908584851
23066,0.00045094,1.43E-05,0.35147961,23066,nourharidy,0,0.351944829,0.908578009
12311,0.000159155,6.72E-07,0.351778066,12311,FlyerJay,0,0.351937894,0.908411361
22995,0.000822303,5.75E-05,0.351057391,22995,dongilbert,0,0.351937173,0.908394041
30300,0.000344837,9.99E-06,0.351581225,30300,pawelpacana,0,0.351936047,0.90836699
33977,0.00013263,6.18E-07,0.351797762,33977,mikezaby,0,0.35193101,0.908245943
10641,0.000185681,3.83E-05,0.351702584,10641,caseyWebb,0,0.351926574,0.908139366
15283,0.000291785,6.52E-06,0.351623855,15283,gustavokuklinski,0,0.351922164,0.908033382
20519,0.000371363,9.50E-07,0.351548439,20519,ellyliang,0,0.351920752,0.907999467
35351,0.000477466,1.64E-05,0.351420635,35351,kgourgou,0,0.351914508,0.907849419
10925,0.000397889,1.73E-05,0.351499273,10925,teaolivia,1,0.351914432,0.907847597
29944,0.000291785,2.06E-05,0.351594341,29944,kevinjosephjohn,0,0.351906705,0.907661931
27925,0.000344837,4.91E-06,0.351551718,27925,Hugo-seth,0,0.351901469,0.907536099
8492,0.000212207,4.92E-06,0.351682899,8492,DevAlves1993,0,0.351900025,0.907501414
11797,0.000185681,3.75E-06,0.351709147,11797,huangjingfang,1,0.351898579,0.907466651
26575,0.000477466,2.54E-05,0.35139443,26575,RKX1209,1,0.351897252,0.90743478
11637,0.002360805,0.000189174,0.349346233,11637,shrekshrek,0,0.351896212,0.90740977
33442,0.000424414,2.73E-05,0.351443567,33442,guoyang1996,1,0.351895246,0.907386569
20397,0.000159155,1.81E-07,0.351732117,20397,satiseven,0,0.351891453,0.907295425
15270,0.001405873,7.92E-05,0.350404789,15270,dongyuanxin,0,0.351889854,0.907257
33000,0.000371363,5.83E-05,0.351459949,33000,3Hren,1,0.351889588,0.907250609
25356,0.000716199,7.33E-05,0.351099894,25356,obeattie,0,0.351889381,0.907245646
23629,0.00161808,0.000334422,0.349936416,23629,seungwonpark,1,0.351888918,0.907234512
28183,0.00058357,3.94E-06,0.35129947,28183,anthinkingcoder,0,0.351886975,0.907187821
28468,0.000291785,8.68E-06,0.351584504,28468,daredream,0,0.351884972,0.907139698
13655,0.000636622,3.90E-05,0.351207833,13655,hardikp,1,0.351883504,0.90710441
9644,0.000159155,5.67E-07,0.351722272,9644,ryanfeng,0,0.351881994,0.907068145
21461,0.000530518,0.000156803,0.351191474,21461,striderdu,1,0.351878795,0.906991262
8463,0.000238733,9.16E-06,0.351627135,8463,rakeshcheekatimala,0,0.35187503,0.906900788
6606,0.000265259,7.51E-06,0.351600899,6606,chinakids,0,0.351873669,0.906868093
19668,0.000371363,3.53E-05,0.351463226,19668,metallurgical,0,0.351869919,0.906777987
13898,0.000106104,2.37E-07,0.351761654,13898,keik,0,0.351867995,0.906731748
20303,0.000689673,1.24E-05,0.351165304,20303,houkanshan,0,0.351867336,0.906715913
3767,0.000689673,1.51E-05,0.351155491,3767,andreis,0,0.351860228,0.906545119
5058,0.000265259,2.21E-05,0.351571389,5058,petekp,0,0.351858721,0.906508895
29561,0.000159155,3.28E-06,0.351692741,29561,pramitchoudhary,1,0.351855173,0.906423653
7738,0.000477466,3.84E-05,0.351338757,7738,rajanand02,0,0.35185459,0.906409634
11764,0.000238733,3.48E-05,0.351577946,11764,rdlh,0,0.351851453,0.906334251
28858,0.000636622,1.13E-05,0.351201289,28858,PhilCai1993,0,0.35184919,0.906279869
35070,0.000848829,2.64E-05,0.350972415,35070,daleroberts,1,0.351847617,0.90624208
17308,0.000212207,1.58E-06,0.351633694,17308,liuchunhui,0,0.351847484,0.906238887
22886,0.00045094,3.99E-05,0.35135513,22886,ailurus1991,1,0.351845922,0.906201356
36973,0.000689673,6.67E-06,0.351148949,36973,realEago,0,0.351845292,0.906186219
19269,0.000265259,9.08E-05,0.351486164,19269,manjeshpv,0,0.351842252,0.906113154
11576,0.000848829,0.000199673,0.350792794,11576,qq547276542,1,0.351841296,0.906090194
24945,7.96E-05,0,0.351761654,24945,atlasstrategic,0,0.351841232,0.90608865
30709,0.00058357,4.07E-06,0.351250373,30709,kvkens,0,0.351838014,0.906011337
32035,0.00013263,5.17E-07,0.351699303,32035,glnarayanan,0,0.35183245,0.905877617
22792,0.000822303,8.47E-05,0.350923409,22792,DongjunLee,0,0.351830385,0.905828019
13519,0.00103451,0.000128765,0.350662276,13519,shaz13,1,0.351825552,0.905711873
29313,0.000291785,3.64E-05,0.351492718,29313,rafaellucio,0,0.35182094,0.90560104
20076,0.000185681,1.23E-06,0.351633694,20076,mgochoa,0,0.351820607,0.905593045
16986,0.000238733,4.14E-06,0.351574667,16986,huxinmin,0,0.351817541,0.905519378
16833,0.000185681,3.21E-06,0.351623855,16833,Kiris-tingna,0,0.351812745,0.905404122
6719,0.000318311,4.21E-06,0.351489441,6719,JV-BugMaker,0,0.35181196,0.905385268
33684,0.001458925,0.000175692,0.350176951,33684,ptaoussanis,0,0.351811568,0.905375841
18586,0.000265259,7.69E-06,0.351538605,18586,deedubs,0,0.351811556,0.905375564
16768,0.000238733,1.93E-05,0.351551718,16768,nosahama,0,0.351809736,0.905331834
34323,0.000159155,3.32E-06,0.351646814,34323,Hamza2404,0,0.351809289,0.905321091
15131,0.000848829,1.11E-05,0.35094301,15131,stephlocke,1,0.35180293,0.905168288
33109,0.000371363,5.71E-06,0.351420635,33109,bkdev98,0,0.351797705,0.90504272
30697,0.000795777,0.0001793,0.350815645,30697,pradeepsinngh,1,0.351790721,0.904874919
10193,0.000265259,2.48E-05,0.351499273,10193,sachaos,0,0.351789341,0.90484176
37309,0.000822303,1.89E-05,0.350946277,37309,liuzheng,0,0.351787439,0.904796046
35365,0.000318311,3.79E-06,0.351463226,35365,rebelvc,0,0.351785326,0.904745281
728,0.000689673,1.37E-05,0.351080276,728,askari01,0,0.351783616,0.904704183
23913,0.000344837,4.71E-06,0.351433739,23913,khawajafarooq,0,0.351783285,0.904696229
19613,0.000212207,7.54E-07,0.35156811,19613,jixiangxiang,1,0.351781071,0.90464303
24109,0.00013263,9.48E-07,0.351646814,24109,liuyihan,0,0.351780391,0.904626695
15545,0.000185681,8.33E-06,0.351584504,15545,WalderlanSena,0,0.351778511,0.904581524
7733,0.000397889,1.89E-05,0.351358404,7733,sanjayankur31,0,0.35177519,0.904501712
15095,0.000742725,1.40E-05,0.351018166,15095,d0ugal,0,0.351774891,0.904494516
8,0.000212207,1.78E-07,0.351561553,8,mauroherlein,0,0.351773939,0.90447164
4396,0.000742725,8.73E-05,0.35094301,4396,hyeongukryu,0,0.351773028,0.904449754
11737,0.000397889,6.75E-05,0.351302743,11737,arnav1996,1,0.351768151,0.904332562
6677,0.00045094,2.31E-05,0.351292923,6677,cizel,0,0.351767013,0.904305222
19525,0.000212207,3.78E-05,0.35151566,19525,dayvsonlima,0,0.351765665,0.904272828
448,0.00013263,2.58E-06,0.351623855,448,sonfordson,0,0.351759063,0.904114184
33211,0.000610096,2.83E-05,0.351116244,33211,Deturium,0,0.351754661,0.904008416
29271,0.000238733,6.06E-06,0.351509105,29271,liangshuai,0,0.3517539,0.903990124
9221,0.000557044,5.69E-05,0.351139137,9221,Maecenas,0,0.351753094,0.903970767
37311,0.000477466,1.87E-05,0.351256918,37311,jpedroschmitz,0,0.35175306,0.903969941
19001,0.000291785,3.71E-06,0.351453396,19001,monolithed,0,0.351748887,0.903869665
14974,0.000318311,8.58E-06,0.351420635,14974,jasonhargrove,0,0.351747528,0.903837016
25003,0.000185681,3.55E-06,0.351554996,25003,AntonMZ,0,0.351744225,0.903757639
560,0.000344837,3.07E-06,0.35139443,560,mjhendrickson,1,0.351742334,0.903712204
1130,0.000795777,7.76E-05,0.350867886,1130,Fil,0,0.351741219,0.903685414
1282,0.001352821,0.00021557,0.350170446,1282,mmazzarolo,0,0.351738837,0.903628168
32520,0.000318311,6.37E-06,0.351414083,32520,srakotonoely,0,0.351738765,0.903626457
27842,0.000795777,1.24E-05,0.350929942,27842,peterchealse,0,0.351738113,0.903610772
30723,0.000344837,5.05E-06,0.351387879,30723,mcansh,0,0.351737763,0.903602369
6779,0.000265259,9.27E-05,0.351378054,6779,isuvorov,0,0.351736042,0.903561005
3838,0.000159155,1.53E-06,0.35156811,3838,gzepeda,0,0.3517288,0.903386998
11174,0.000291785,1.65E-05,0.351417359,11174,nogginfuel,0,0.351725644,0.903311156
5382,7.96E-05,1.14E-07,0.351643534,5382,kimhogeling,0,0.351723226,0.903253048
18032,0.000875355,0.000171043,0.350675324,18032,Roger-luo,1,0.351721722,0.90321691
8489,0.000822303,4.90E-05,0.350848294,8489,pvictor,0,0.35171958,0.903165432
31957,0.001246717,0.000331638,0.350141175,31957,MarvinTeichmann,1,0.35171953,0.903164237
18240,0.000159155,7.05E-07,0.351558274,18240,gmyboy,0,0.351718135,0.903130724
31288,0.000212207,2.98E-06,0.35150255,31288,h3remi7,0,0.351717736,0.903121138
28109,0.00013263,3.89E-08,0.351584504,28109,brino,0,0.351717172,0.903107585
10309,0.000318311,3.01E-06,0.351391154,10309,mokkabonna,0,0.351712472,0.902994641
16040,0.000954932,8.71E-05,0.3506688,16040,fjsj,0,0.351710835,0.902955302
10451,0.000318311,5.99E-05,0.351328935,10451,nguyenquangtin,0,0.351707108,0.902865747
10602,0.000238733,4.73E-06,0.351463226,10602,meikidd,0,0.35170669,0.902855702
16240,0.00058357,0.000104219,0.351018166,16240,boramalper,0,0.351705954,0.902838033
36360,0.000106104,8.44E-08,0.35159762,36360,pokk,1,0.351703808,0.902786452
16823,0.000344837,3.07E-06,0.35135513,16823,rosskarchner,0,0.351703037,0.902767938
13367,0.000212207,1.43E-05,0.351476333,13367,srk97,1,0.351702878,0.902764098
21325,0.00103451,8.99E-05,0.350574232,21325,mixonic,0,0.351698618,0.902661731
11987,0.000689673,8.10E-05,0.350926676,11987,Bohdan-Khomtchouk,0,0.351697368,0.902631715
5316,0.000318311,8.18E-07,0.351378054,5316,MrPeak,0,0.351697182,0.902627244
36298,0.000822303,1.56E-05,0.350858089,36298,hkulur,0,0.351696039,0.902599775
26719,0.00013263,7.86E-07,0.351558274,26719,sheguloves,0,0.351691689,0.902495255
26725,0.000344837,1.46E-05,0.351328935,26725,mazeeblanke,0,0.351688341,0.902414792
21988,0.000742725,0.000156624,0.350786266,21988,kwinkunks,1,0.351685615,0.902349284
314,0.000318311,1.03E-05,0.351351855,314,jordanpapaleo,0,0.351680499,0.902226354
20478,0.00045094,3.18E-06,0.351224193,20478,guiqide,0,0.351678315,0.902173879
11374,0.000795777,9.38E-06,0.350871151,11374,hewentaowx,0,0.351676304,0.90212556
13803,0.000185681,7.99E-07,0.351489441,13803,berbaquero,0,0.351675921,0.902116351
35845,0.000530518,2.33E-05,0.351119514,35845,GeertJohan,0,0.351673369,0.902055023
35123,0.000291785,0.000117644,0.351263464,35123,mattmazzola,0,0.351672893,0.90204359
24222,0.00013263,3.71E-06,0.351535327,24222,disillusion028,1,0.35167167,0.902014211
37389,0.000318311,1.85E-05,0.351332209,37389,egantz,0,0.351669017,0.901950458
9875,0.000610096,4.76E-06,0.351054122,9875,chuanfe,0,0.351668979,0.90194954
32111,0.000848829,4.77E-05,0.350766683,32111,niksrc,0,0.351663181,0.901810224
19189,0.00013263,2.20E-07,0.351528771,19189,harishanchu,0,0.351661621,0.901772733
24821,0.000371363,1.96E-05,0.351266737,24821,arifulhb,0,0.351657743,0.90167955
19266,0.000397889,3.71E-05,0.351220921,19266,dilannery,0,0.351655871,0.90163456
22806,0.000265259,2.86E-05,0.351361679,22806,alexdiliberto,0,0.351655511,0.901625924
19829,0.000185681,3.19E-06,0.351466503,19829,mlick,0,0.351655375,0.901622634
21463,0.000291785,1.83E-06,0.351358404,21463,ekkans,0,0.351652014,0.901541894
7509,0.00058357,1.21E-05,0.351054122,7509,TylerBrock,0,0.35164978,0.901488205
6092,0.000557044,2.51E-05,0.351067198,6092,nornagon,0,0.351649365,0.901478239
668,0.000185681,1.83E-06,0.351459949,668,Atrac613,0,0.351647461,0.901432473
31329,0.000212207,4.72E-06,0.351430462,31329,atomkirk,0,0.351647392,0.901430826
33444,0.000185681,8.59E-07,0.351459949,33444,third774,0,0.35164649,0.901409135
19688,0.000185681,7.32E-06,0.351453396,19688,CarMoreno,0,0.351646399,0.901406948
5526,0.001352821,0.00015214,0.350141175,5526,gustavobigardi,0,0.351646136,0.901400638
2376,0.000344837,4.60E-05,0.351253645,2376,supercid,0,0.351644443,0.901359955
28272,0.000265259,1.27E-05,0.351364954,28272,nicinabox,0,0.351642959,0.901324306
24759,0.000848829,2.09E-05,0.35077321,24759,fivejjs,0,0.351642897,0.901322815
37678,0.001458925,0.000351439,0.349832503,37678,2prime,1,0.351642866,0.901322068
15390,0.000291785,7.71E-06,0.351342032,15390,lidong1665,0,0.351641524,0.901289817
15055,0.00013263,2.42E-06,0.351499273,15055,Crystalh,0,0.351634324,0.901116808
12658,0.000212207,1.02E-05,0.351410807,12658,maisano,0,0.351633232,0.901090565
7853,0.000265259,1.99E-06,0.351364954,7853,Tao-Quixote,0,0.351632205,0.901065889
18144,0.000344837,7.60E-06,0.351276556,18144,headwinds,0,0.351628996,0.900988771
9359,0.000636622,2.90E-05,0.350962613,9359,SayefReyadh,1,0.351628251,0.900970874
30154,0.000822303,1.61E-05,0.35078953,30154,danielfm,0,0.351627961,0.900963896
23308,0.000238733,1.87E-05,0.351364954,23308,ismailatkurt,0,0.351622355,0.900829209
2243,0.000424414,2.50E-05,0.351168575,2243,andyhqtran,0,0.351618009,0.900724778
27050,0.000265259,9.92E-06,0.351342032,27050,mydisha,0,0.351617212,0.900705607
3117,0.000212207,9.62E-06,0.35139443,3117,ftlno,0,0.351616259,0.900682706
11826,0.000503992,4.87E-06,0.351103164,11826,genki,0,0.351612025,0.90058097
7231,0.000557044,6.87E-05,0.350985485,7231,abhinav-adtechs,0,0.351611189,0.900560879
14716,0.000212207,6.92E-07,0.351397705,14716,skrshisode,0,0.351610604,0.900546833
6983,0.000238733,1.10E-05,0.35135513,6983,rdingwall,0,0.351604893,0.900409603
33800,0.000159155,1.42E-05,0.351430462,33800,fernandojvdasilva,1,0.351603839,0.90038427
1810,0.000397889,5.49E-05,0.351148949,1810,aliyevorkhan,0,0.351601775,0.900334672
27612,0.000159155,7.96E-07,0.351440291,27612,mhanberg,0,0.351600242,0.900297847
36079,0.000159155,1.10E-05,0.351427186,36079,Coordinate36,0,0.351597352,0.900228397
24719,0.000530518,4.96E-05,0.351011629,24719,buddman1208,0,0.351591747,0.900093721
24363,0.001565028,0.000198873,0.34982601,24363,spillai,1,0.351589912,0.90004961
7590,0.00013263,1.35E-05,0.351443567,7590,darkodemic,0,0.351589727,0.90004517
9498,0.000185681,2.46E-06,0.351387879,9498,iamwwc,0,0.351576023,0.899715866
8591,0.000238733,8.48E-06,0.351325661,8591,pytlesk4,0,0.35157287,0.899640103
23360,0.000185681,1.72E-06,0.351384604,23360,mfrohberg,0,0.351572,0.899619215
11771,0.000557044,6.04E-05,0.350952811,11771,MingChen0919,1,0.351570303,0.899578418
29307,0.00103451,0.000143051,0.350388505,29307,bangpound,0,0.351566065,0.899476602
8151,0.000159155,8.79E-06,0.351397705,8151,kiknaio,0,0.351565653,0.899466686
15239,0.000716199,2.31E-05,0.350822174,15239,fititnt,0,0.351561462,0.899365976
25831,0.000159155,3.99E-06,0.351397705,25831,jptacek,0,0.351560846,0.899351182
13,7.96E-05,5.70E-07,0.35147961,13,apobbati,0,0.351559758,0.899325039
25974,0.000371363,1.35E-05,0.351162033,25974,bobmayuze,0,0.351546898,0.899016012
30333,0.00058357,1.02E-05,0.350952811,30333,Juneor,1,0.351546602,0.899008917
32427,0.001061036,1.71E-05,0.350466682,32427,coolfishstudio,0,0.351544868,0.898967232
25449,0.000159155,3.14E-06,0.351381329,25449,GabrielGil,0,0.351543627,0.89893743
12364,0.000954932,6.25E-05,0.350525337,12364,peacecwz,0,0.351542754,0.898916447
9059,7.96E-05,1.42E-07,0.351456673,9059,maheshiv,0,0.351536393,0.898763589
11222,7.96E-05,1.42E-07,0.351456673,11222,collier,0,0.351536393,0.898763589
14858,0.000291785,0.000105307,0.351139137,14858,KagurazakaHanabi,0,0.351536229,0.898759655
845,0.00045094,1.78E-05,0.351067198,845,MQQM,1,0.351535985,0.898753797
18178,0.000530518,1.24E-05,0.350992021,18178,shellljx,0,0.351534979,0.898729612
30033,0.000769251,1.46E-05,0.350750365,30033,raghavrv,1,0.351534178,0.898710363
490,0.000238733,3.65E-06,0.351286376,490,llissery,0,0.351528754,0.898580038
13556,0.000106104,1.71E-06,0.351420635,13556,SELO77,0,0.351528447,0.898572664
9199,0.000742725,5.56E-05,0.350727523,9199,s-panferov,0,0.351525814,0.898509379
17043,0.000397889,9.96E-06,0.351112974,17043,Tejabhishek,0,0.351520825,0.898389496
13736,0.000159155,2.48E-07,0.351358404,13736,dougjuliao,0,0.351517808,0.898316999
1031,7.96E-05,0,0.351437015,1031,Jakiboy,0,0.351516592,0.8982878
18433,0.000397889,2.06E-05,0.351096624,18433,hakatashi,0,0.351515126,0.898252558
4691,0.000238733,1.48E-05,0.351260191,4691,AndrewNg,0,0.351513753,0.898219579
14020,0.00013263,6.66E-06,0.351371504,14020,bunchjesse,0,0.351510793,0.898148446
11463,0.000610096,7.83E-05,0.350822174,11463,PENGZhaoqing,1,0.351510537,0.898142303
37340,0.001883339,0.000227649,0.349391561,37340,moskytw,1,0.351502549,0.897950347
15563,0.000265259,1.58E-05,0.351220921,15563,nolines,0,0.351502003,0.897937239
35131,0.000344837,1.18E-05,0.351142407,35131,rui-mendes,1,0.351499073,0.897866828
2723,0.000610096,0.000111229,0.350776474,2723,hologerry,0,0.351497799,0.897836211
35567,0.000159155,2.62E-06,0.351335483,35567,lkafle,0,0.351497257,0.897823195
27606,0.000663148,0.000196649,0.350636184,27606,dzt,0,0.351495981,0.89779252
30607,0.000265259,0.000126271,0.351103164,30607,CZHQuality,1,0.351494694,0.897761588
5251,7.96E-05,2.46E-07,0.351414083,5251,doomdagger,0,0.351493907,0.897742686
22065,0.000159155,2.95E-07,0.351332209,22065,brimstone,0,0.351491659,0.897688667
15580,0.00175071,0.000183337,0.349556784,15580,anantshah93,0,0.35149083,0.897668747
36627,0.000212207,8.84E-07,0.351276556,36627,Yannyezixin,0,0.351489648,0.897640336
34233,0.000238733,6.86E-05,0.35118166,34233,DawningW,0,0.351489023,0.897625326
27206,0.000371363,2.17E-05,0.351090084,27206,mraduldubey,1,0.351483187,0.897485083
12880,0.00013263,4.75E-08,0.351348581,12880,dereknguyen269,0,0.351481258,0.89743873
27819,0.000159155,8.05E-06,0.351312565,27819,aVolpe,0,0.351479765,0.897402872
9260,0.000159155,1.04E-05,0.351309291,9260,giojavi04,0,0.351478889,0.897381814
7471,0.00013263,5.62E-05,0.351286376,7471,clivewalkden,0,0.351475237,0.897294059
3568,0.000238733,3.69E-05,0.351198018,3568,mertyildiran,0,0.351473699,0.8972571
30571,0.001061036,0.000207003,0.350202974,30571,Sampson-Lee,1,0.351471014,0.897192576
36035,0.000291785,3.52E-06,0.351175117,36035,freefrancisco,0,0.351470423,0.897178389
14304,7.96E-05,6.24E-08,0.351387879,14304,jaywilburn,0,0.351467519,0.897108607
11992,0.000291785,1.55E-05,0.351158762,11992,Andrer757,0,0.351466005,0.897072214
4933,0.000238733,1.26E-05,0.351214377,4933,rouor,0,0.35146574,0.89706586
29961,0.001511976,9.47E-05,0.349858475,29961,allenhsu,0,0.351465178,0.897052357
15742,0.00013263,1.67E-07,0.351332209,15742,BravianZhao,0,0.351465005,0.897048189
8666,0.00013263,1.85E-06,0.351328935,8666,keldLundgaard,0,0.35146341,0.897009867
22566,0.00058357,0.000118707,0.350760156,22566,ZahoreczTibor,1,0.351462432,0.896986377
6135,0.00045094,1.56E-05,0.350992021,6135,nervetattoo,0,0.351458552,0.896893134
18890,0.000106104,3.58E-07,0.351348581,18890,charlieporth1,0,0.351455042,0.896808797
29195,0.000212207,6.15E-06,0.35123401,29195,SkyScraperTwc,0,0.35145237,0.896744574
33542,0.00058357,3.25E-05,0.350835233,33542,chrisvoncsefalvay,1,0.351451321,0.896719372
33812,0.00058357,2.40E-05,0.350841763,33812,XVincentX,0,0.35144932,0.896671297
27722,0.000265259,1.90E-06,0.351178388,27722,adityasharat,0,0.351445543,0.89658054
35690,0.00013263,5.76E-06,0.351292923,35690,19peaches,0,0.35143131,0.896238536
4563,0.000265259,6.15E-06,0.351148949,4563,alvince,0,0.351420358,0.895975364
25770,0.001405873,7.28E-05,0.349939664,25770,pwnall,0,0.351418375,0.895927712
9903,0.000106104,2.29E-07,0.351309291,9903,deneuv34,0,0.351415624,0.895861594
22808,0.000265259,6.11E-05,0.351086815,22808,heavyimage,0,0.351413149,0.895802138
27872,0.000477466,2.22E-05,0.350907077,27872,fangjianming,0,0.351406706,0.89564732
9295,0.000689673,0.000204468,0.350512301,9295,moto2002,0,0.351406442,0.895640972
1525,0.00206902,0.000258272,0.349077744,1525,crynobone,0,0.351405036,0.895607188
8551,0.000503992,8.61E-05,0.35081238,8551,favourori,0,0.351402436,0.895544699
1186,0.000212207,2.16E-06,0.351184931,1186,anhldbk,0,0.351399295,0.89546922
22644,0.000610096,4.69E-05,0.350737312,22644,albin3,0,0.351394284,0.89534882
15046,0.000185681,3.10E-07,0.351207833,15046,EzioL,0,0.351393824,0.895337777
1385,0.000185681,1.42E-06,0.351201289,1385,jcuevas012,0,0.351388392,0.895207232
5381,0.000185681,4.80E-06,0.351194746,5381,madbat,0,0.351385228,0.895131208
28153,0.000397889,2.79E-05,0.350959345,28153,OUCHUNYU,0,0.351385133,0.895128921
15565,0.000159155,6.58E-08,0.351224193,15565,jpescada,0,0.351383414,0.895087629
34382,0.000185681,2.44E-06,0.351194746,34382,aryahadii,0,0.351382867,0.895074488
2131,0.000159155,4.06E-06,0.351217649,2131,DCKT,0,0.351380863,0.895026323
18211,0.00058357,2.72E-05,0.350766683,18211,alexandonian,0,0.351377441,0.894944098
32441,0.000185681,1.59E-06,0.351184931,32441,YuriTu,0,0.351372203,0.894818233
