,0,1_x,1_y,1
6862,pabloquinteros,0.00029178492798217457,2.464558406982437e-06,0.3471618535435391
6863,gearnode,0.0003448367330698427,6.25190780171329e-05,0.356478241957751
6864,gztchan,0.001511976444998541,7.18405154468124e-05,0.37089617583109513
6865,duanhong169,0.0008753547839465238,8.249964646847068e-06,0.3500598924721198
6866,alvaromb,0.0011671397119286983,5.573172069729031e-05,0.3698482306658426
6867,philipp-spiess,0.0012467174195602004,1.7063312225328957e-05,0.3525709369096384
6868,kavyasoni,0.0007161993686835194,3.231432039441333e-05,0.3549243529755124
6869,JohanDufau,0.00010610361017533621,1.5415175875617227e-06,0.2722165659366448
6870,royarzun,0.00021220722035067242,3.833656307824238e-05,0.3462753742996234
6871,goel42,0.00042441444070134485,1.1561138493720173e-05,0.3574720273089323
6872,mukeshthawani,0.0009018806864903578,2.74421133180372e-05,0.3782913221481898
6873,smamran,0.002069020398419056,0.0001864475645370011,0.4042874914207275
6874,hebertialmeida,0.0012201915170163664,9.292493294280673e-05,0.35293401737567404
6875,raveenb,7.957770763150216e-05,1.2612265395048313e-07,0.31991140679893415
6876,robbie-cao,0.0005835698559643491,1.3230564548350709e-05,0.3852773150466535
6877,luongvo,0.00029178492798217457,7.526290494234156e-05,0.34979030581947745
6878,theadambyrne,0.0008753547839465238,1.4029171632063643e-05,0.34324553177153994
6879,mrkswlsn,0.0022016499111382265,0.00048524266429616125,0.3707721510272726
6880,ahmetkgunay,0.0001591554152630043,2.906584548077215e-07,0.2882054340014984
6881,HaviLee,0.0007161993686835194,1.552887646105769e-05,0.37984261806164293
6882,tiagoalexbastos,0.0007161993686835194,0.00011182003689461979,0.3194072592944047
6883,divyum,0.00037136263561367674,5.8556037447989045e-05,0.3198109926280338
6884,RabbitMC,0.0002652590254383405,4.850533043118601e-06,0.35395795581511075
6885,arturojain,5.3051805087668106e-05,3.3039750592644514e-07,0.34229187284926954
6886,jayantsolanki,2.6525902543834053e-05,0.0,0.26785511282896607
6887,LukasReschke,0.0006896734661396854,6.955848192633995e-05,0.3388004169961895
6888,n1try,0.000503992148332847,0.0002616635783225618,0.3449698944016398
6889,aedeeley,0.00010610361017533621,2.5913276098215542e-08,0.28471629572007945
6890,markjszy,0.00010610361017533621,1.4285313191863626e-07,0.31211398672031526
6891,dchest,0.001007984296665694,3.269477821240634e-05,0.35301663997902444
6892,DeepDiver1975,0.00029178492798217457,3.140243346730986e-05,0.3168435826966878
6893,omarkurt,0.0014589246399108729,0.0001175222510174763,0.3821916280578676
6894,mathiasconradt,0.0001591554152630043,5.5010642430460436e-05,0.2935899133224824
6895,filipp,7.957770763150216e-05,7.795204961861919e-09,0.28046929635305845
6896,binwiederhier,0.00010610361017533621,8.500247517874523e-08,0.2731831390082537
6897,codyi96,5.3051805087668106e-05,5.129096124520469e-09,0.27741679115186213
6898,csming1995,0.00047746624578901296,2.5771843488922183e-05,0.3476612932974289
6899,avacariu,5.3051805087668106e-05,0.0,0.3426122834760165
6900,libhide,0.0005835698559643491,2.161507463511547e-05,0.35860435473284696
6901,jonitrythall,0.001034510199209528,4.8092280469087184e-05,0.3543805226546343
6902,scholaronroad,0.0004509403432451789,1.924832097221635e-05,0.3767451156748114
6903,realslimshanky,0.0006366216610520172,5.73959429146308e-05,0.35782489843957627
6904,rakshakhegde,0.0003183108305260086,5.081682974204428e-06,0.3446702688865118
6905,AnandChowdhary,0.001061036101753362,7.629689351591438e-05,0.35849182198554586
6906,moskytw,0.0018833390806122178,0.0002276492748559597,0.34939156062614113
6907,SuperHaker,0.00023873312289450648,8.49051401778991e-07,0.3031270353067936
6908,Siddharth11,0.00010610361017533621,2.0044743099031314e-07,0.3034637644994325
6909,shnbhg,0.00042441444070134485,1.1842864185103778e-05,0.34994940915462236
6910,pmjhonwang,7.957770763150216e-05,1.464652505689155e-07,0.3414486137905424
6911,DaphneChang,0.00037136263561367674,5.976353874207096e-05,0.3444561195120837
6912,lkwq007,0.0002652590254383405,3.052568446704551e-05,0.3579845977076983
6913,kvrd18,7.957770763150216e-05,9.459167649118455e-07,0.26903451868662
6914,lucastrvsn,2.6525902543834053e-05,0.0,0.2664635740993363
6915,1nf1del,0.001007984296665694,0.00011703794693940506,0.3632553164837494
6916,MewX,0.0003183108305260086,9.584420734492781e-05,0.29149913398490657
6917,core-process,5.3051805087668106e-05,1.395284563859823e-07,0.2934664995601778
6918,lobenichou,0.0001591554152630043,2.330354593681492e-06,0.30138946627866076
6919,richardkmiller,7.957770763150216e-05,8.06874407543851e-07,0.3123104962306354
6920,emersonjds,0.001087562004297196,4.799102087005801e-05,0.3626682315366189
6921,importjake,0.000503992148332847,7.450984216434995e-06,0.32910519423832385
6922,heat,0.0003183108305260086,5.9714599137442036e-05,0.3573906943233097
6923,PauloLuan,0.001061036101753362,0.00014018260644827732,0.35905519310443357
6924,khaosdoctor,0.001511976444998541,0.0001804543028844396,0.35476403331294404
6925,tadeumx1,0.0005570439534205151,9.011812329053591e-06,0.3544304987542895
6926,Horaddrim,0.0011671397119286983,0.0001384874205073677,0.38477790479301055
6927,lexzhukov,0.0004509403432451789,3.5228388756817355e-05,0.3549243529755124
6928,robsonmarques,0.0009018806864903578,3.9015331563719383e-05,0.34980004268230447
6929,dukex,0.0007161993686835194,1.2979593486459085e-05,0.33084099026757585
6930,julioc98,0.000530518050876681,8.975684996111955e-06,0.35433722143374097
6931,greenboxal,0.0014323987373670388,1.1728210289407007e-05,0.31416095134126115
6932,fanny,0.0006631475635958513,1.1190949325051117e-05,0.31990054817303937
6933,kristofferandreasen,7.957770763150216e-05,6.216854518049582e-08,0.31188159767033985
6934,pellizzetti,0.0005570439534205151,2.058994746350265e-05,0.3488161218390592
6935,felipeorlando,0.001034510199209528,1.9762164650675514e-05,0.3689505671419763
6936,cezaraugusto,0.001034510199209528,3.0338646666360627e-05,0.36129186832143373
6937,csorlandi,0.0005835698559643491,1.5129226975916537e-05,0.34484682723355986
6938,JulioCVaz,0.0003978885381575108,1.0350301515058244e-06,0.29993396504125197
6939,rmhall,0.000530518050876681,5.039438948972111e-05,0.3639672517329935
6940,claus,0.0009284065890341919,6.609985986150932e-05,0.3568190207566278
6941,disbitski,0.0001591554152630043,6.137014637471143e-07,0.30295164699169874
6942,atuttle,0.00021220722035067242,8.619719416724338e-06,0.3439752550229019
6943,ndbroadbent,0.0008753547839465238,8.803625913902168e-05,0.3294215309332401
6944,krimple,0.00013262951271917026,6.912886896567117e-07,0.2954004074596458
6945,simb,0.00021220722035067242,4.4706988002072704e-07,0.2986343256388726
6946,fhmunna,0.0006896734661396854,7.211741659185952e-05,0.38249408995444445
6947,davegamez,0.00023873312289450648,2.797922178452435e-06,0.2855919941213457
6948,jessefreeman,0.0007692511737711875,5.8918630251833626e-05,0.30949273042221837
6949,georgiee,0.0001591554152630043,7.842257917629787e-07,0.2970951675440532
6950,honzabilek4,0.00042441444070134485,2.4086442980606016e-05,0.3237883381573636
6951,greenchapter,0.00010610361017533621,3.943554245166363e-06,0.34378391194521196
6952,j3nnn1,0.0003183108305260086,7.412556633514417e-05,0.3261243803904946
6953,dannyeuu,0.0006631475635958513,3.343166316007813e-05,0.354723976024916
6954,skqr,0.00010610361017533621,2.2014635685279744e-07,0.31664930788872464
6955,BertrandBordage,0.0003448367330698427,3.1301470488814486e-06,0.3145147834212107
6956,meskarune,0.000503992148332847,3.138501219687482e-05,0.34670529268404837
6957,moises-silva,0.0002652590254383405,8.773616148084854e-05,0.3717300202139723
6958,matuu,0.00010610361017533621,9.037681773311382e-08,0.29108949115898386
6959,chatkausik,2.6525902543834053e-05,0.0,0.267196348455961
6960,tford9,5.3051805087668106e-05,5.3928545311404275e-09,0.26251871452943837
6961,qinhanmin2014,0.00047746624578901296,5.275964636000923e-05,0.33242216088953946
6962,satyakisikdar,0.00010610361017533621,7.648520288358047e-05,0.3434706948860686
6963,ShanakaWickramaarachchi,0.00010610361017533621,4.249593647389638e-06,0.3605731064627509
6964,asela-wijesinghe,0.00018568131780683837,6.99280423316862e-07,0.29939801137266114
6965,srl295,0.0014058728348232048,3.506550243372739e-05,0.36022168076059435
6966,ajhsu,0.0007427252712273535,2.7507114176479404e-05,0.36833054879776456
6967,caijw,0.0008488288814026897,2.5691629268793626e-05,0.35280520331290066
6968,danilosampaio,0.0009814583941218599,2.798597985904016e-05,0.38971416757119964
6969,marcosllz,0.00037136263561367674,6.177353601293733e-05,0.3792770405545439
6970,Wei-Xia,0.000503992148332847,5.100653972036596e-06,0.35082870357445306
6971,derkhadim,0.00018568131780683837,6.427082764599642e-07,0.29915567617324507
6972,nraibaud,0.00010610361017533621,1.6447829223158643e-07,0.29058017373609685
6973,poppinlp,0.00047746624578901296,2.738676662974093e-05,0.38119072175372604
6974,ali-pourzahmatkesh,0.0003448367330698427,1.0743252628533526e-05,0.3519619833630533
6975,ahirmayur,0.0005835698559643491,7.895370340940707e-06,0.36811115884857243
6976,hellolwq,0.0001591554152630043,1.2065208515321747e-07,0.30203175823999745
6977,hegdeashwin,0.0024403830340327328,0.00018387913151601508,0.40216985459627264
6978,Senhordim,0.001034510199209528,5.539740969758949e-05,0.33300944287897394
6979,gireeshpunathil,0.0005570439534205151,2.0716350186133363e-05,0.36254964753853997
6980,jonathangiamp,0.0003183108305260086,2.4168987062209365e-05,0.3573669791735788
6981,rishantagarwal,0.0007957770763150216,5.791666497513554e-05,0.36385484026638354
6982,davyengone,0.00029178492798217457,2.7371531753715268e-06,0.3525379666342485
6983,oguzzkilic,0.0011406138093848642,0.00011326766885316487,0.37828373035782376
6984,joemathai,0.0002652590254383405,1.2633980314092719e-05,0.34590363988365586
6985,joelthe1,0.00013262951271917026,4.577800552537863e-06,0.34373062474926147
6986,Officium,0.00021220722035067242,1.3463324319806104e-06,0.30678026789056523
6987,aboobakkar,0.0008488288814026897,1.1096779365127212e-05,0.33053351453246244
6988,Ljferrer,7.957770763150216e-05,6.173967169593442e-07,0.3434675655976676
6989,mattjj,0.002122072203506724,0.00041654827581962987,0.36305591401991566
6990,phosphore,0.0005835698559643491,8.167799212698031e-05,0.35410424278857444
6991,geyixin,5.3051805087668106e-05,0.0,0.27767629597984766
6992,macdavid313,0.0004509403432451789,8.409630617994445e-05,0.3795940149425056
6993,dajobe,0.0004509403432451789,2.647275272174213e-05,0.3480336041358936
6994,Z-Shang,0.0009018806864903578,3.697527014105953e-05,0.3752862006490533
6995,c4pt0r,0.0018568131780683837,7.588981644900907e-05,0.3557449137508021
6996,burtonsamograd,0.00021220722035067242,3.701375618412655e-07,0.2899989999769225
6997,chclock,2.6525902543834053e-05,0.0,0.27515108165708113
6998,thephoeron,0.00037136263561367674,9.705568520274648e-06,0.3062345152512083
6999,fukamachi,0.0014058728348232048,0.0001354594398857676,0.3102849429620241
7000,ortizvinicius,0.0003183108305260086,7.901533820760996e-07,0.31747328353558407
7001,douglaszuqueto,0.0007161993686835194,7.525763175100897e-05,0.34635172629219263
7002,davidsonfellipe,0.004535929334995623,0.00023068176830632597,0.36536057296260044
7003,anfield343,2.6525902543834053e-05,0.0,0.20745196011533976
7004,neverovski,5.3051805087668106e-05,5.305180508766811e-05,0.2617513504506131
7005,chitwarnold,0.00010610361017533621,1.9406680547754851e-07,0.28898308982476584
7006,dojoVader,5.3051805087668106e-05,3.509337573572468e-08,0.24542501318299295
7007,longluo,0.002360805326401231,0.0002078849632930711,0.3733942137218585
7008,brianarn,0.00047746624578901296,4.596321577228936e-06,0.31249430117955224
7009,leebradley,0.00018568131780683837,6.162041244860467e-07,0.30019668580438125
7010,sinsunsan,0.0002652590254383405,1.7736361851106822e-05,0.3593632334016491
7011,devpaul,0.00013262951271917026,8.679754564857533e-07,0.31620841790944626
7012,IncognitoJam,7.957770763150216e-05,2.905264492879026e-07,0.2824466371475879
7013,baesparza,0.0001591554152630043,2.490110134330501e-06,0.2999984084542908
7014,NaveenEzio,0.0006896734661396854,6.813611099495447e-05,0.35538273001508297
7015,ashukumar27,0.00010610361017533621,4.745802155845935e-08,0.28700306043211476
7016,jithurjacob,0.0009549324915780259,0.00020773126390153228,0.36028709048511026
7017,tatsuyah,0.0013262951271917026,0.00030120671164572704,0.39352185304648274
7018,james9909,0.00021220722035067242,7.950605001101527e-07,0.30800088236015
7019,gbraad,0.0011671397119286983,0.00022308357751582634,0.3729767699552812
7020,redragonx,0.00021220722035067242,4.714480392205621e-05,0.28767541416438375
7021,ramlaxman,0.0003183108305260086,4.077016012728554e-06,0.37879305494152166
7022,chaitan94,0.00037136263561367674,4.440292879893166e-05,0.3183096213112678
7023,merrychap,0.00029178492798217457,9.397947240607278e-06,0.34811716253901415
7024,sachinkamath,0.0003448367330698427,5.586070829332917e-05,0.29538420553644607
7025,CHEF-KOCH,0.000503992148332847,8.726198314729898e-05,0.37500248681985476
7026,cdrage,0.0003183108305260086,1.9068619403899334e-06,0.35436719807489847
7027,ffraenz,0.00010610361017533621,1.2498989548987118e-07,0.2897048313596508
7028,DaveVoyles,0.00047746624578901296,6.477819652045684e-05,0.31496148512039035
7029,LucasGSGS,5.3051805087668106e-05,0.0,0.271700588099631
7030,sunghun7511,0.00023873312289450648,9.741392529353269e-06,0.306020732033996
7031,Yudonggeun,0.00018568131780683837,7.30310384415977e-07,0.27196127514987123
7032,ch4n3-yoon,0.00023873312289450648,7.302363364656601e-06,0.2973060361823946
7033,SeungYongSon,0.000503992148332847,2.9698154577127878e-05,0.31086318358730786
7034,kozistr,0.00018568131780683837,2.3440690478138595e-06,0.2766553897862285
7035,junorouse,0.0006631475635958513,5.9794756050004434e-06,0.30249707123714153
7036,Xsolute,0.0001591554152630043,1.0592755067450538e-06,0.2729161538795662
7037,stealthanthrax,0.0003448367330698427,3.9505901299146575e-06,0.30535890748270667
7038,SouravInsights,0.0006100957585081832,6.486967136920634e-05,0.329493510466285
7039,devshiva619,0.00047746624578901296,1.3499057177513344e-05,0.3584884130048212
7040,sachincool,0.0012201915170163664,0.00011461844264182714,0.3558859624280185
7041,ms10398,0.0008488288814026897,6.001289146795972e-05,0.3569136094674556
7042,pakastin,0.0025730125467519033,0.00029125393566630496,0.38699378945747576
7043,notlmn,0.0005835698559643491,3.2155144614181516e-06,0.3255077018719348
7044,EleanorMao,0.00042441444070134485,6.267707730232609e-07,0.29678877053761915
7045,WoolYang,0.00047746624578901296,5.076775292238354e-06,0.3344956700738217
7046,Riunshow,0.0002652590254383405,3.826020401540272e-06,0.31577139889602723
7047,LucasIcarus,0.00029178492798217457,3.2508782805700586e-07,0.29542818632060686
7048,Yann-Wang,0.0002652590254383405,5.646062630275724e-07,0.2907931071720584
7049,OctupleSakura,0.0003448367330698427,4.707797131100678e-06,0.3047664473152355
7050,chenjiahan,0.0020955463009628902,0.0001642841273699457,0.3911293251024537
7051,fantix,0.0005570439534205151,9.66984146302335e-06,0.3534170807162276
7052,ASMlover,0.0002652590254383405,3.0111071844694175e-05,0.37788937671658546
7053,shikhir-arora,0.0004509403432451789,4.3080158574020466e-05,0.3179150292624513
7054,haikyuu,0.00042441444070134485,3.226249799228049e-05,0.3532250206131474
7055,beyoung,0.000530518050876681,5.948350427595204e-05,0.3088790751407199
7056,laplaceyang,0.0003448367330698427,7.869371206769186e-06,0.34673399186947007
7057,qiulin,0.0006896734661396854,1.3789795360602848e-05,0.3537420710880907
7058,sehgalayush1,0.0003183108305260086,4.969891460667874e-07,0.29964073950434766
7059,MakChan,0.003368789623066925,0.0004679864437245037,0.399794264868075
7060,prakharchoudhary,0.0005570439534205151,5.831473217367909e-06,0.30136537323932405
7061,aka-jain,0.0003978885381575108,5.510337645968195e-05,0.3129248877341811
7062,spyshiv,0.0005570439534205151,3.4768116361050654e-05,0.36205522208883556
7063,RishabhJain2018,0.001007984296665694,0.00015604582355745232,0.3790558544065155
7064,keystroke99,0.00010610361017533621,2.783565951767739e-06,0.304193462491225
7065,kirilkirkov,0.00018568131780683837,2.6314632622044603e-06,0.3048132666014441
7066,erayaydin,0.0003183108305260086,4.874267623187585e-06,0.3289558646445961
7067,fabricionaweb,0.0008753547839465238,3.455955525383508e-05,0.3481975450036483
7068,mrisoli,0.00010610361017533621,2.7202974541571966e-08,0.2799402976208156
7069,marcelomf,0.00023873312289450648,1.7308027972865738e-06,0.34632309034954756
7070,guilhermepontes,0.001061036101753362,4.744804131748819e-05,0.3883132132998228
7071,leandro,0.00042441444070134485,6.427737213968704e-06,0.3126342414064768
7072,luizkowalski,0.0003978885381575108,4.42887098488903e-06,0.29363793560045487
7073,izanf,0.0009814583941218599,6.86987901745786e-05,0.3465873570404148
7074,devthiago,0.0003448367330698427,4.6582083699570114e-07,0.29724508783549375
7075,lucasalmeida92,0.0006896734661396854,5.605500639881521e-05,0.3478762376694442
7076,ernandojs,0.0001591554152630043,2.733937639071617e-05,0.3416280776794048
7077,iagodahlem,0.001087562004297196,4.105991986825478e-05,0.3710969799582628
7078,Jerrypiglet,0.0003183108305260086,3.2424215982308113e-06,0.2860058264801384
7079,tedteddy,0.0003448367330698427,1.2133164802599385e-05,0.3454535458035902
7080,chenchau,0.00023873312289450648,4.73563856739747e-07,0.28195865493926886
7081,GilgameshD,0.00023873312289450648,7.064637820871683e-07,0.2788305079731369
7082,maltoseslope,0.0002652590254383405,5.946475096448209e-05,0.3504731978506219
7083,SykieChen,0.0002652590254383405,2.776000980487181e-06,0.2883862182919739
7084,chrisluu,0.00021220722035067242,1.845766836467999e-06,0.3007858938046037
7085,ColinFay,0.0016711318602615453,7.678584825507643e-05,0.35084502847783194
7086,ericnovik,0.00029178492798217457,4.95766375428942e-07,0.34533962350570235
7087,simpleweiwei,0.001061036101753362,1.9957442139034842e-05,0.31817261111017336
7088,3tty0n,0.00029178492798217457,7.246728230606318e-06,0.31495885375328964
7089,statsmaths,0.0007161993686835194,8.547345530867771e-05,0.34557071095955705
7090,HyukjinKwon,0.0006631475635958513,0.00018495592940251997,0.35425065072966294
7091,jhsrcmh,0.00029178492798217457,5.343917951821981e-06,0.3516599348898818
7092,jyangtum,5.3051805087668106e-05,3.317008086859508e-08,0.28409621848106226
7093,martjanz,0.00010610361017533621,1.1116587967732326e-05,0.31188417786970013
7094,koverholt,0.0002652590254383405,7.604141131045984e-06,0.344979364745285
7095,VineINDalvik,0.000503992148332847,5.34628918804676e-05,0.37181067726568895
7096,m-clark,0.0007692511737711875,0.00013455549275340615,0.34440262374157243
7097,Albluca,0.00010610361017533621,7.646234020203881e-08,0.284673296634423
7098,YTLogos,0.0018568131780683837,0.00017855404110527919,0.3537387518414608
7099,robhawkes,0.001511976444998541,0.000121432831295273,0.35985032883747126
7100,MohamedBassem,0.0007692511737711875,3.34365975841337e-05,0.3802755810200129
7101,sunshineg,0.0011936656144725323,1.7409794087042814e-05,0.35353308013316453
7102,avik-pal,0.00037136263561367674,9.432221129332546e-06,0.30996604260707267
7103,sytelus,0.0011140879068410302,0.00030533941122010393,0.38161131300043527
7104,lingxuez,0.00023873312289450648,3.8867940318070325e-06,0.3450456717128265
7105,jeffreywugz,0.0034218414281545926,0.0006544893635124538,0.39169420027845314
7106,JailBreakC,0.000530518050876681,4.0572964457007984e-06,0.3093251282051282
7107,mpadge,0.000503992148332847,6.941949246089294e-06,0.3445883568092283
7108,jiayuasu,0.00023873312289450648,4.941532900583989e-05,0.35098548538763047
7109,meatballhat,0.0017507095678930475,0.00011260754330946391,0.3902426400563124
7110,Cysu,0.0012732433221040345,6.794873482119443e-05,0.31281842773453705
7111,hongyu315,0.0005835698559643491,7.312598030695951e-06,0.35355297339372965
7112,leovan,0.0001591554152630043,9.372168391306145e-07,0.34781525630143556
7113,robertzk,0.0004509403432451789,3.885123312588833e-05,0.3180679181607256
7114,pat-s,0.0007161993686835194,1.916920184622727e-05,0.34904865515485395
7115,liekkas,0.0003448367330698427,5.182664430124553e-06,0.3509920210042176
7116,richardliaw,0.00037136263561367674,7.421753604139985e-05,0.34770297815039247
7117,HOHOOO,0.0003183108305260086,8.351710302052209e-06,0.35235674028656616
7118,mbjoseph,0.0005835698559643491,3.255811338331365e-05,0.3541075688978227
7119,pengzhao-intel,0.00021220722035067242,9.099855304017713e-07,0.2916366899518052
7120,claesenm,0.00023873312289450648,2.9469809001329237e-06,0.35216583060093976
7121,kostyaev,0.00021220722035067242,3.215804551575159e-06,0.3449036165521532
7122,mdagost,0.000503992148332847,7.156122147129966e-05,0.35156483139361383
7123,shrektan,0.0007692511737711875,4.133166065297414e-05,0.34966377591244263
7124,fdrennan,0.0002652590254383405,1.2130864192547378e-06,0.3094724053293054
7125,binnng,0.0009018806864903578,7.751943105536679e-06,0.35348667122992244
7126,themucha,0.00018568131780683837,5.00590719703536e-07,0.3240360316996442
7127,riomus,0.00010610361017533621,7.486918724442514e-07,0.3096274516245606
7128,cosmincatalin,5.3051805087668106e-05,4.254512448258381e-08,0.2804192267067347
7129,buyuhuang,0.00047746624578901296,2.17669234469266e-05,0.3550513755073979
7130,jamqd,0.00010610361017533621,8.647908098737063e-07,0.2872370416085701
7131,hcho3,0.000503992148332847,9.377200476892828e-05,0.3184871038869974
7132,gududefengzhong,0.0003183108305260086,9.015696526016205e-06,0.34927502663640153
7133,lidapang,0.0003978885381575108,5.6236137002731074e-05,0.30695761918332454
7134,nhejazi,0.0008753547839465238,4.217955545420093e-05,0.37893773998351526
7135,joelgombin,0.0003448367330698427,5.809026993273762e-07,0.3442045195160922
7136,haozhu233,0.001034510199209528,2.0201094676542873e-05,0.3450614628431256
7137,punkmonday,0.00042441444070134485,2.0509334250466365e-05,0.3628392685274302
7138,etiennebr,0.0003183108305260086,8.406545095129287e-06,0.37292880531017225
7139,githubcyc,0.0006100957585081832,8.418582703923497e-05,0.3497838148787322
7140,ljqcava,0.00018568131780683837,2.7948268223210407e-06,0.29351905199395817
7141,DominiqueMakowski,0.0003978885381575108,2.0923979546979167e-05,0.34410712329767423
7142,Akayeshmantha,0.0004509403432451789,5.411976102514047e-06,0.3460306387509523
7143,frankxu2004,0.00029178492798217457,0.00010572601969518997,0.3440819977364828
7144,PhilippPro,0.00018568131780683837,1.1570943782754516e-07,0.3441699532573766
7145,freesouls,0.0003978885381575108,1.066038473382188e-05,0.3149378043992214
7146,aditnryn,0.0006896734661396854,2.634767440600455e-05,0.3588398789240229
7147,chrisvoncsefalvay,0.0005835698559643491,3.251761151800554e-05,0.3508352333534968
7148,nteetor,0.00047746624578901296,1.0907165375037292e-06,0.3453617691786218
7149,shajoezhu,0.0006100957585081832,9.878996043362783e-05,0.3571503007910568
7150,karthik,0.002891323377277912,0.0002446702575544592,0.36488670789899047
7151,renguoqing,0.00010610361017533621,3.432420148094738e-05,0.30358839730064907
7152,hrbrmstr,0.003501419135786095,0.0005680544615782156,0.38905056759545925
7153,ptak82,7.957770763150216e-05,1.9335821862128975e-07,0.27517719107438743
7154,Comandeer,0.0005570439534205151,9.890542623593772e-05,0.35702515342071367
7155,ankitbit,0.00013262951271917026,2.0697946682017752e-07,0.28087677601531824
7156,groverpr,0.00023873312289450648,4.050083862629942e-06,0.3021382659849007
7157,maxheld83,0.0006631475635958513,4.381593053370108e-06,0.3504341036271357
7158,ShixiangWang,0.000530518050876681,2.141553521578163e-05,0.37250135862852624
7159,adamhsparks,0.0008753547839465238,1.4067592051145694e-06,0.3450361977283752
7160,jonathan-g,0.00018568131780683837,1.5796770613382813e-07,0.2852289836651005
7161,LEONOB2014,0.00047746624578901296,6.2778330901945895e-06,0.2978792332369348
7162,efdalkaya,0.0003448367330698427,1.8697748053000918e-06,0.30039043824701195
7163,johntruckenbrodt,0.00013262951271917026,3.2442009545955015e-05,0.31980014081759034
7164,fergyfresh,2.6525902543834053e-05,0.0,0.283954987797897
7165,evaldofelipe,0.0001591554152630043,1.416129710958942e-06,0.31863515729330427
7166,drrzmr,0.00042441444070134485,8.709143981871327e-05,0.3766209115067234
7167,happycrappie,0.000503992148332847,3.845681312584036e-06,0.3097546546595895
7168,gabrielkoerich,0.00021220722035067242,1.1217484243016987e-05,0.3441448185204119
7169,spiermar,0.0009284065890341919,4.0376684823540555e-05,0.3524390927958417
7170,daviddang91,0.00010610361017533621,4.6273075753795714e-07,0.34525739300858127
7171,MohammadSalahi,0.0001591554152630043,3.1647076585227015e-05,0.32816553212973765
7172,negarjf,0.0003448367330698427,6.498687949881572e-06,0.3068551800481865
7173,faridsh69,5.3051805087668106e-05,0.0,0.24960770162812101
7174,kornhammer,5.3051805087668106e-05,4.757316593167722e-08,0.27746783642947564
7175,Watson1978,0.0008753547839465238,1.810996531676939e-05,0.324289683529604
7176,mi-1-0-0,0.00013262951271917026,1.629498262914752e-06,0.37175201412103465
7177,sungjuly,0.0003183108305260086,7.504178146607553e-06,0.34786339770976166
7178,dongjoon-hyun,0.0011406138093848642,0.00027886498381445214,0.37463355493943096
7179,jfson,0.0008753547839465238,3.439048710446639e-05,0.3583146409154849
7180,Cee,0.003315737817979257,0.00029434540650965575,0.37809782663203184
7181,huxiaoman7,0.0011671397119286983,0.0003331705280003327,0.31054821038757774
7182,laylalaisy,0.0006896734661396854,7.135180833458095e-05,0.30413211139436575
7183,JsonChao,0.000503992148332847,8.435963674241537e-06,0.3482554433677287
7184,Kyson,0.0005835698559643491,1.1312709597418432e-05,0.3460369911423195
7185,RickAi,0.00021220722035067242,6.8566886839651e-07,0.29739515950900886
7186,D-clock,0.0016180800551738772,2.7312574585518564e-05,0.35536263031879795
7187,Zane96,0.0003448367330698427,1.893106621664153e-06,0.3457259980007887
7188,danielmoraes,0.00013262951271917026,3.1962929754298695e-06,0.3473537758449121
7189,pedroandrade,0.0002652590254383405,4.193502072042697e-06,0.31076068319704564
7190,ai-hes,0.00023873312289450648,1.830705277891783e-05,0.2892624762138604
7191,Mayershi,7.957770763150216e-05,4.4612167630639197e-08,0.23374586128644237
7192,Yaccc,0.0007692511737711875,1.1029659718635856e-05,0.31258239708138136
7193,smallSohoSolo,0.0006631475635958513,1.5517421367401106e-05,0.32054792191007414
7194,DusonWang,5.3051805087668106e-05,0.0,0.34149191539471896
7195,khchine5,0.0002652590254383405,1.8564510766190031e-06,0.30301252270644785
7196,lanshark,0.00018568131780683837,1.101438781510861e-05,0.3774996244930656
7197,bradjasper,0.0005835698559643491,6.114123664599474e-05,0.3165349835011209
7198,thibaudcolas,0.0008753547839465238,0.00014104862623752642,0.38208704112865627
7199,mahmoud,0.0031035305976285844,0.00045078110548301586,0.3587237848742055
7200,paltman,0.0009814583941218599,8.81018227503121e-06,0.33207956026919416
7201,gillesbertaux,0.0001591554152630043,3.7858549950243394e-06,0.300158443274919
7202,LeCoupa,0.0012997692246478685,0.00014164018873848473,0.3339682145957726
7203,fcordillot,0.0003978885381575108,2.644435836689196e-06,0.2979333781167266
7204,noclat,7.957770763150216e-05,0.0,0.2714052252291167
7205,thibautdavoult,7.957770763150216e-05,3.321629963711973e-07,0.2949289648266366
7206,DiogenesPolanco,0.00023873312289450648,7.302173302846607e-06,0.314242131234996
7207,herrbischoff,0.0007957770763150216,4.971455084725108e-05,0.35137477863733807
7208,colmtuite,0.000503992148332847,5.058206855983766e-06,0.3155599454242594
7209,rmariuzzo,0.0011936656144725323,0.00031850070575027744,0.39247714827076435
7210,christianrd,7.957770763150216e-05,7.729341112509018e-09,0.27063173007896624
7211,duythien,0.0003448367330698427,4.3776276805770995e-06,0.29851372645281854
7212,5pilow,0.0002652590254383405,5.546775146780428e-06,0.34498883560891686
7213,M4gicT0,0.0006896734661396854,0.00012739200953906408,0.38088262038028653
7214,Delapouite,0.0003448367330698427,7.88714569882185e-06,0.361798097870421
7215,F2X,0.00010610361017533621,1.2292060579620972e-06,0.31824513122683795
7216,NicolasLeRoux,0.00037136263561367674,8.946565385058916e-06,0.33592935494506476
7217,padewitte,0.00010610361017533621,3.847156850569645e-06,0.3415940269295591
